country,match_type,keyword,campaign,current_bid,sweet_spot_bid,recommended_bid,action,impressions,orders,acos
US,BROAD,keyword-94eea3,US-Campaign-3DF8A8,1.15,0.1107136970496126,0.2801420838971583,decrease,396000,170,0.0746394076713174
US,PHRASE,keyword-b34035,US-Campaign-5861ED,0.3,0.1604592968007602,0.2876117268501966,decrease,393603,40,0.2928976523344763
US,BROAD,keyword-52177e,US-Campaign-27B70D,0.57,0.1107136970496126,0.2801420838971583,decrease,393180,106,0.1264369256100725
US,BROAD,keyword-f244bc,Campaign-254BE9,0.3,0.1107136970496126,0.2801420838971583,decrease,392737,30,0.0674824631006767
US,PHRASE,kw-3w-5a911d,US-Campaign-BBABF2,0.45,0.1604592968007602,0.2876117268501966,decrease,392707,314,0.0476179038161431
CA,PHRASE,keyword-d9e896,CA-Campaign-DDB208,0.7,0.2890287277701778,0.5994039735099338,decrease,391419,0,8089.0
US,BROAD,kw-3w-2aaf9c,US-Campaign-C91B21,0.3,0.1107136970496126,0.2801420838971583,decrease,390971,4,0.4007344160496776
US,EXACT,kw-4w-621e64,US-Campaign-0A0877,0.41,0.2222651261781696,0.41,maintain,390865,115,0.1146006781264987
US,PHRASE,keyword-02a1fd,US-Campaign-0A30B7,0.67,0.1604592968007602,0.2876117268501966,decrease,390076,574,0.079439270939478
US,BROAD,keyword-7ef2a3,US-Campaign-2B264E,0.18,0.1107136970496126,0.18,maintain,388100,1,1.4865339064830247
US,BROAD,keyword-21edf5,US-Campaign-A176F0,0.81,0.1107136970496126,0.2801420838971583,decrease,386353,211,0.0609181047180256
CA,BROAD,kw-3w-91d111,CA-Campaign-DCC1C0,0.45,0.2935599159074982,0.41,decrease,385314,1,0.1910880435470599
US,BROAD,kw-4w-2ca3b9,US-Campaign-3C40A6,0.55,0.1107136970496126,0.2801420838971583,decrease,383525,235,0.1799160495813011
US,BROAD,kw-3w-9d9660,US-Campaign-B9579C,0.28,0.1107136970496126,0.28,maintain,382844,21,0.0841291047936104
US,PHRASE,kw-3w-2780ae,US-Campaign-CBCAEF,0.85,0.1604592968007602,0.2876117268501966,decrease,381246,396,0.1306898906403787
US,PHRASE,keyword-150448,US-Campaign-B675F2,0.45,0.1604592968007602,0.2876117268501966,decrease,380179,643,0.0577165613978898
US,BROAD,keyword-47edc4,US-Campaign-4AA9B7,1.15,0.1107136970496126,0.2801420838971583,decrease,379616,168,0.1310769201115999
US,BROAD,keyword-8a3bfe,US-Campaign-6FE477,0.25,0.1107136970496126,0.25,maintain,379250,306,0.0722684250781141
DE,BROAD,kw-3w-2bb223,DE-Campaign-974E61,1.12,0.184690067214339,0.2288114104595879,decrease,378756,628,0.121892001309339
FR,BROAD,kw-3w-b18f42,FR-Campaign-15FFBA,0.24,0.26,0.25,increase,378717,24,0.1522909520456146
US,PHRASE,keyword-36e487,Campaign-913025,0.46,0.1604592968007602,0.2876117268501966,decrease,375774,489,0.0644950820112142
US,PHRASE,kw-5w-31013f,US-Campaign-49EC55,1.35,0.1604592968007602,0.2876117268501966,decrease,375240,23,0.4769058063176474
US,PHRASE,kw-3w-9dd447,US-Campaign-9410A3,0.65,0.1604592968007602,0.2876117268501966,decrease,374714,235,0.0906915158689498
US,BROAD,keyword-78df75,US-Campaign-FCFB04,0.4,0.1107136970496126,0.2801420838971583,decrease,374317,178,0.0678129965629471
DE,EXACT,keyword-c1276e,DE-Campaign-12DE63,0.28,0.153262599469496,0.25,decrease,373073,32,0.0624330809991568
US,BROAD,keyword-b78d94,US-Campaign-925BCD,0.82,0.1107136970496126,0.2801420838971583,decrease,373009,522,0.1274994433311066
CA,BROAD,keyword-f4c9de,CA-Campaign-939F13,0.6,0.2935599159074982,0.41,decrease,372451,9,0.0786590126291618
CA,PHRASE,keyword-0253d1,CA-Campaign-A09EE3,0.7,0.2890287277701778,0.5994039735099338,decrease,371750,17,0.1914252262392217
US,BROAD,kw-3w-1d394d,US-Campaign-97273E,0.6,0.1107136970496126,0.2801420838971583,decrease,370404,118,0.0342121505092473
US,BROAD,keyword-150448,US-Campaign-B461EC,0.63,0.1107136970496126,0.2801420838971583,decrease,369955,340,0.0548615040395193
US,PHRASE,kw-3w-5826bb,US-Campaign-C1EBCE,0.74,0.1604592968007602,0.2876117268501966,decrease,368551,739,0.0499111235017186
US,BROAD,keyword-e67b75,US-Campaign-F7913D,0.82,0.1107136970496126,0.2801420838971583,decrease,366419,67,0.1665332230547494
US,BROAD,kw-3w-b98819,US-Campaign-C608E7,1.0,0.1107136970496126,0.2801420838971583,decrease,365913,51,0.0863830858293481
CA,BROAD,kw-3w-369f20,CA-Campaign-03EF76,0.55,0.2935599159074982,0.41,decrease,365842,16,0.103088787052292
US,BROAD,kw-3w-c9b386,US-Campaign-59CD5C,0.31,0.1107136970496126,0.2801420838971583,decrease,365287,170,0.0486610119136463
FR,BROAD,kw-4w-626389,Campaign-1555EA,0.16,0.26,0.25,increase,363218,5,0.089951020218668
US,BROAD,kw-4w-7be8bb,US-Campaign-E65EAD,0.7,0.1107136970496126,0.2801420838971583,decrease,363017,23,0.0648105753593093
US,BROAD,keyword-a843d9,US-Campaign-9C3F66,0.4,0.1107136970496126,0.2801420838971583,decrease,360538,569,0.0835853423112258
US,BROAD,keyword-73d856,US-Campaign-C993FA,0.45,0.1107136970496126,0.2801420838971583,decrease,360192,103,0.1353308118798888
US,PHRASE,keyword-b3c563,Campaign-20DB2F,0.74,0.1604592968007602,0.2876117268501966,decrease,359064,283,0.0692650848730933
DE,BROAD,keyword-06d52b,DE-Campaign-974E61,1.08,0.184690067214339,0.2288114104595879,decrease,358075,522,0.1167342581452533
US,PHRASE,kw-3w-26e30c,US-Campaign-741A2C,0.7,0.1604592968007602,0.2876117268501966,decrease,357692,3,0.709666293006812
US,BROAD,kw-5w-c6882a,D7-Campaign-10111E,0.66,0.1107136970496126,0.2801420838971583,decrease,357069,120,0.1137353780189099
US,BROAD,keyword-3d47ec,US-Campaign-34EA99,0.15,0.1107136970496126,0.15,maintain,356766,42,0.1066555261972839
ES,PHRASE,keyword-e1359a,ES-Campaign-35D6F6,0.21,0.1250119331742243,0.21,maintain,355583,1,2.819128787878788
US,PHRASE,keyword-150448,US-Campaign-3658A8,0.55,0.1604592968007602,0.2876117268501966,decrease,355416,1037,0.0607215050421623
CA,BROAD,keyword-cc1ad9,CA-Campaign-B940DA,0.75,0.2935599159074982,0.41,decrease,355388,21,0.1268314234653059
US,BROAD,keyword-2b168e,US-Campaign-3C100B,0.25,0.1107136970496126,0.25,maintain,354674,203,0.1140202238905493
FR,PHRASE,keyword-150448,FR-Campaign-C949D7,0.2,0.1539078498293515,0.2,maintain,352996,297,0.0455859914759333
DE,PHRASE,keyword-826b7a,DE-Campaign-9F3E71,0.56,0.0757186081694402,0.259519014177819,decrease,352927,36,0.1412876337529295
US,EXACT,kw-3w-f60881,US-Campaign-EC69BB,1.05,0.2222651261781696,1.05,maintain,352551,107,0.4744467350198643
CA,BROAD,keyword-c53080,CA-Campaign-7097E9,0.65,0.2935599159074982,0.41,decrease,352235,30,0.099397735852894
CA,BROAD,kw-3w-7c8ce8,CA-Campaign-0BEE54,0.75,0.2935599159074982,0.41,decrease,351890,94,0.0750858286794076
CA,BROAD,keyword-f3d1cb,CA-Campaign-E28626,0.6,0.2935599159074982,0.41,decrease,351270,15,0.1163363695447622
US,BROAD,keyword-3bfad3,US-Campaign-28716F,1.19,0.1107136970496126,0.2801420838971583,decrease,349579,52,0.1760587056852377
US,EXACT,keyword-ac76e0,US-Campaign-47C5EA,0.57,0.2222651261781696,0.57,maintain,349300,1202,0.0594148722252204
US,PHRASE,kw-3w-f8a6ea,US-Campaign-80DCBA,0.59,0.1604592968007602,0.2876117268501966,decrease,349099,72,0.2201827622670096
US,EXACT,kw-3w-77a672,US-Campaign-8B7A3F,0.47,0.2222651261781696,0.47,maintain,349060,26,0.1309963343205291
US,BROAD,keyword-5f212c,US-Campaign-22AAFD,0.22,0.1107136970496126,0.22,maintain,348844,13,0.041683515711479
DE,PHRASE,keyword-b1b95f,DE-Campaign-B27B07,0.22,0.0757186081694402,0.22,maintain,348641,67,0.1386991045784761
IT,BROAD,keyword-ff4d32,IT-Campaign-A1675B,0.19,0.1387337278106508,0.1706684491978609,decrease,348072,60,0.0490987339178026
FR,BROAD,kw-3w-3c18c8,FR-Campaign-25D2A0,0.35,0.26,0.2232843137254902,decrease,347423,6,0.2155857101514518
UK,BROAD,keyword-e8aa74,UK-Campaign-D9A846,0.24,0.1852514619883041,0.2276313213703099,decrease,347400,36,0.3660138811503883
US,PHRASE,kw-3w-a01d03,Campaign-D92948,0.3,0.1604592968007602,0.2876117268501966,decrease,347381,7,0.3524874381030015
US,PHRASE,keyword-795328,US-Campaign-9410A3,0.65,0.1604592968007602,0.2876117268501966,decrease,347222,170,0.1051421899577835
US,EXACT,kw-3w-f1b826,US-Campaign-10F56C,0.37,0.2222651261781696,0.37,maintain,346937,275,0.1121642665701042
DE,PHRASE,keyword-150448,DE-Campaign-0C9980,0.15,0.0757186081694402,0.15,maintain,345752,490,0.02265242113848
US,BROAD,keyword-7f5f55,US-Campaign-0110ED,0.17,0.1107136970496126,0.17,maintain,345260,153,0.1001891647264769
US,PHRASE,keyword-131d43,US-Campaign-184A8A,0.85,0.1604592968007602,0.2876117268501966,decrease,345209,23,0.1233149188441606
CA,BROAD,keyword-111d9e,CA-Campaign-B017A5,0.4,0.2935599159074982,0.4,maintain,344469,9,0.1370641325389044
CA,BROAD,keyword-80bf17,CA-Campaign-DF49C7,0.3,0.2935599159074982,0.3,maintain,343544,0,5063.0
CA,BROAD,kw-4w-7ba5cc,CA-Campaign-ABA79C,0.55,0.2935599159074982,0.41,decrease,343291,16,0.0566705844854376
ES,BROAD,kw-3w-99b456,ES-Campaign-484CD1,0.29,0.1474180865006553,0.1971257651641625,decrease,342730,74,0.1381837631548514
US,BROAD,keyword-0253d1,US-Campaign-DB77FD,0.6,0.1107136970496126,0.2801420838971583,decrease,342087,67,0.0691187432100588
US,EXACT,kw-3w-e26949,US-Campaign-4B3147,0.83,0.2222651261781696,0.83,maintain,340744,124,0.0867736012097645
US,EXACT,keyword-cbd6a7,US-Campaign-A600F1,0.52,0.2222651261781696,0.52,maintain,339718,389,0.0450123990462125
CA,BROAD,keyword-171034,CA-Campaign-4FE902,0.6,0.2935599159074982,0.41,decrease,339154,6,0.1581272374946628
US,BROAD,keyword-622848,US-Campaign-3B41E0,0.67,0.1107136970496126,0.2801420838971583,decrease,339122,129,0.1124918621297584
US,PHRASE,keyword-72775b,US-Campaign-61BF12,0.42,0.1604592968007602,0.2876117268501966,decrease,339069,94,0.1568082969133757
DE,BROAD,keyword-77c0dc,DE-Campaign-974E61,0.61,0.184690067214339,0.2288114104595879,decrease,339053,280,0.1177290366844621
US,BROAD,kw-3w-87fbb2,US-Campaign-C9CCB6,0.98,0.1107136970496126,0.2801420838971583,decrease,338815,84,0.0741071789398114
CA,BROAD,keyword-3fcb19,CA-Campaign-4D2A64,0.6,0.2935599159074982,0.41,decrease,338773,18,0.1933738956492748
CA,BROAD,keyword-fd595b,CA-Campaign-18C44E,0.6,0.2935599159074982,0.41,decrease,338396,66,0.0632770440373368
CA,BROAD,kw-3w-bef592,CA-Campaign-74A824,0.53,0.2935599159074982,0.41,decrease,337891,27,0.0944241431870977
US,BROAD,kw-4w-aaa318,US-Campaign-EE54E5,0.7,0.1107136970496126,0.2801420838971583,decrease,337495,210,0.1093910891680762
US,PHRASE,keyword-1dc93a,US-Campaign-B12EAF,0.8,0.1604592968007602,0.2876117268501966,decrease,336760,113,0.1851547199819538
US,EXACT,kw-3w-ce0a5c,US-Campaign-A5C7D4,0.6,0.2222651261781696,0.6,maintain,336748,210,0.0714011589402737
US,BROAD,keyword-82f930,US-Campaign-26EF15,1.5,0.1107136970496126,0.2801420838971583,decrease,336441,205,0.1962443604852529
US,PHRASE,keyword-bb0176,US-Campaign-BC7DE0,1.05,0.1604592968007602,0.2876117268501966,decrease,335485,329,0.1578961612185861
US,EXACT,kw-3w-c9b386,US-Campaign-0D9E3C,0.48,0.2222651261781696,0.48,maintain,335418,214,0.0491061406433395
CA,BROAD,kw-4w-f5d5e7,CA-Campaign-6D56B6,0.59,0.2935599159074982,0.41,decrease,335381,133,0.0995414800597142
CA,EXACT,keyword-06949d,CA-Campaign-9B6890,0.48,0.3397612359550562,0.48,maintain,334770,163,0.0758573136019825
US,PHRASE,keyword-cbe82f,US-Campaign-E9E438,0.69,0.1604592968007602,0.2876117268501966,decrease,333985,110,0.0927421452727115
US,BROAD,keyword-63bdc8,US-Campaign-3E3DB4,0.6,0.1107136970496126,0.2801420838971583,decrease,333574,8,0.1319270951623892
US,BROAD,kw-4w-468a55,US-Campaign-1876E5,0.6,0.1107136970496126,0.2801420838971583,decrease,332952,133,0.2041346288370446
US,BROAD,kw-5w-3650de,US-Campaign-6CAB55,0.75,0.1107136970496126,0.2801420838971583,decrease,332736,26,0.1759804059570395
FR,PHRASE,kw-3w-adf3b9,FR-Campaign-6F7437,0.25,0.1539078498293515,0.25,maintain,331840,29,0.2333940732747651
DE,PHRASE,keyword-04dad8,DE-Campaign-ADE883,0.5,0.0757186081694402,0.259519014177819,decrease,331799,66,0.1458508042771246
US,BROAD,keyword-e57247,US-Campaign-D8A7E8,0.48,0.1107136970496126,0.2801420838971583,decrease,331565,202,0.0728962507753497
DE,BROAD,keyword-7cb582,DE-Campaign-336CE4,0.21,0.184690067214339,0.21,maintain,331274,5,0.165910229794545
US,PHRASE,keyword-391c56,US-Campaign-818D14,0.13,0.1604592968007602,0.1604592968007602,increase,330800,167,0.1311482558448713
US,PHRASE,keyword-150448,US-Campaign-0C2CA0,1.05,0.1604592968007602,0.2876117268501966,decrease,330070,435,0.0734106731626099
US,BROAD,kw-3w-5edbd7,US-Campaign-3C952F,0.35,0.1107136970496126,0.2801420838971583,decrease,329128,23,0.0322306783232714
US,BROAD,keyword-77af96,US-Campaign-D1C574,1.2,0.1107136970496126,0.2801420838971583,decrease,328641,252,0.063103793682068
US,BROAD,keyword-52177e,US-Campaign-E512EF,0.48,0.1107136970496126,0.2801420838971583,decrease,328549,75,0.1670137798858374
DE,BROAD,keyword-6e24bb,DE-Campaign-69A70B,0.3,0.184690067214339,0.2288114104595879,decrease,327715,19,0.0999336842293928
FR,BROAD,keyword-dee648,FR-Campaign-1E202D,0.26,0.26,0.2232843137254902,decrease,327616,55,0.1506535344479018
CA,EXACT,keyword-ef3327,CA-Campaign-E47005,0.31,0.3397612359550562,0.3397612359550562,increase,327268,45,0.3929626265183442
FR,BROAD,keyword-681c85,FR-Campaign-D52254,0.3,0.26,0.2232843137254902,decrease,327119,11,0.1434162228299985
US,BROAD,kw-3w-7d1ca1,US-Campaign-52DD2D,0.28,0.1107136970496126,0.28,maintain,326762,14,0.1066303669672735
CA,BROAD,kw-3w-b3a186,CA-Campaign-E770CE,0.6,0.2935599159074982,0.41,decrease,326292,17,0.0602108292268352
US,BROAD,kw-3w-cd074e,US-Campaign-362AC7,0.66,0.1107136970496126,0.2801420838971583,decrease,326188,83,0.0391921005873754
US,BROAD,keyword-15bdac,US-Campaign-2025BB,0.94,0.1107136970496126,0.2801420838971583,decrease,326085,33,0.1152729734491936
CA,BROAD,keyword-e1aec5,CA-Campaign-5D31D5,0.45,0.2935599159074982,0.41,decrease,325954,24,0.0389912828205477
US,BROAD,keyword-8eb0b3,US-Campaign-8F4046,0.36,0.1107136970496126,0.2801420838971583,decrease,325669,22,0.2746131567006899
FR,BROAD,keyword-2b0ff5,FR-Campaign-A1A5BB,0.39,0.26,0.2232843137254902,decrease,325134,73,0.1315104681275936
US,BROAD,keyword-0e5016,US-Campaign-AF56A0,0.48,0.1107136970496126,0.2801420838971583,decrease,324786,19,0.1049539611475952
DE,PHRASE,keyword-150448,DE-Campaign-3662C8,0.2,0.0757186081694402,0.2,maintain,324636,285,0.0466478080098633
US,BROAD,keyword-711fef,US-Campaign-646833,0.6,0.1107136970496126,0.2801420838971583,decrease,324241,45,0.0802482628642763
US,EXACT,kw-3w-eaef4f,US-Campaign-C51BC6,0.65,0.2222651261781696,0.65,maintain,324227,279,0.0812602476494317
US,BROAD,keyword-53531b,US-Campaign-C129CA,1.0,0.1107136970496126,0.2801420838971583,decrease,322957,324,0.0853952495098766
US,BROAD,keyword-48e529,US-Campaign-A666BC,0.62,0.1107136970496126,0.2801420838971583,decrease,322761,119,0.0903208201769773
IT,PHRASE,keyword-150448,IT-Campaign-7BF747,0.15,0.112657200811359,0.15,maintain,322586,206,0.0361795433081242
US,PHRASE,keyword-6afcba,US-Campaign-5451A1,0.85,0.1604592968007602,0.2876117268501966,decrease,322241,367,0.0626296347086754
US,BROAD,keyword-d3d4ac,Campaign-AC29E2,0.54,0.1107136970496126,0.2801420838971583,decrease,322147,66,0.0303955481213223
ES,BROAD,keyword-e1359a,ES-Campaign-5DCCCC,0.21,0.1474180865006553,0.1971257651641625,decrease,322020,2,1.2229771463866583
FR,BROAD,kw-3w-ec7b05,FR-Campaign-16EE77,0.53,0.26,0.2232843137254902,decrease,321840,227,0.064939216695119
US,BROAD,keyword-745c01,US-Campaign-B5E8F5,0.2,0.1107136970496126,0.2,maintain,321523,75,0.1306977214999164
UK,PHRASE,keyword-150448,UK-Campaign-09B778,0.22,0.1614092953523238,0.22,maintain,321170,585,0.0399145900881001
US,PHRASE,keyword-9dc8de,US-Campaign-C77561,1.42,0.1604592968007602,0.2876117268501966,decrease,321055,247,0.1804973230610042
US,PHRASE,keyword-150448,US-Campaign-517C23,0.56,0.1604592968007602,0.2876117268501966,decrease,320949,294,0.0878265669679267
CA,BROAD,keyword-f29b3f,CA-Campaign-21A27A,0.97,0.2935599159074982,0.41,decrease,320924,35,0.3661355143481632
US,BROAD,kw-3w-40a4d8,US-Campaign-F12394,0.3,0.1107136970496126,0.2801420838971583,decrease,320822,108,0.1340396492035002
US,BROAD,keyword-eb71b0,US-Campaign-B6496A,0.58,0.1107136970496126,0.2801420838971583,decrease,320328,220,0.1380275295240478
US,PHRASE,keyword-74aa22,Campaign-1297FF,0.55,0.1604592968007602,0.2876117268501966,decrease,319563,338,0.0723495042688471
FR,BROAD,kw-5w-b75993,FR-Campaign-3A1289,0.22,0.26,0.25,increase,319537,1,0.1996921893035783
CA,BROAD,kw-3w-1015b9,CA-Campaign-A88C0A,0.55,0.2935599159074982,0.41,decrease,318902,3,0.2914476344520825
FR,BROAD,keyword-bb4a83,FR-Campaign-C3D044,0.28,0.26,0.2232843137254902,decrease,318669,66,0.0692824632797347
CA,BROAD,kw-4w-6a1a72,CA-Campaign-210E06,0.55,0.2935599159074982,0.41,decrease,318376,27,0.0466148881230514
US,BROAD,kw-4w-2572c5,US-Campaign-E65EAD,0.5,0.1107136970496126,0.2801420838971583,decrease,318270,38,0.0552432324520556
US,BROAD,kw-3w-917660,Campaign-38760B,0.87,0.1107136970496126,0.2801420838971583,decrease,317916,0,26579.0
CA,BROAD,kw-3w-0ac3fa,CA-Campaign-50CB2F,0.6,0.2935599159074982,0.41,decrease,317859,37,0.0495627980091265
US,BROAD,kw-5w-dd12a5,US-Campaign-D8DEBC,1.46,0.1107136970496126,0.2801420838971583,decrease,317710,234,0.0474376273161466
US,BROAD,kw-6w-89e495,US-Campaign-CD5AB8,0.35,0.1107136970496126,0.2801420838971583,decrease,316890,18,0.074571503766819
FR,BROAD,keyword-6dd25e,FR-Campaign-75C167,0.23,0.26,0.25,increase,316858,152,0.1181083808440777
CA,BROAD,keyword-84f532,CA-Campaign-EE4FBA,0.7,0.2935599159074982,0.41,decrease,315756,2,1.3907017543859648
US,BROAD,kw-3w-85ba1f,US-Campaign-AACB79,1.05,0.1107136970496126,0.2801420838971583,decrease,315339,14,0.0927605153796665
US,EXACT,kw-3w-b654e1,US-Campaign-769D13,0.18,0.2222651261781696,0.2222651261781696,increase,314000,59,0.060870423595086
US,PHRASE,keyword-ac76e0,US-Campaign-4E1F13,0.67,0.1604592968007602,0.2876117268501966,decrease,313512,227,0.0514956031998064
IT,BROAD,kw-6w-875b59,IT-Campaign-7F7FC0,0.12,0.1387337278106508,0.12,maintain,312452,2,0.2811009674342553
US,BROAD,keyword-5abd2f,US-Campaign-4901E8,0.44,0.1107136970496126,0.2801420838971583,decrease,310732,26,0.085322442056398
US,EXACT,keyword-842f47,US-Campaign-D88AEA,0.79,0.2222651261781696,0.79,maintain,310669,63,0.0848069234749071
US,BROAD,kw-3w-185675,US-Campaign-4B9269,0.5,0.1107136970496126,0.2801420838971583,decrease,309907,32,0.0802695440248297
US,EXACT,kw-5w-e414b1,US-Campaign-31551F,1.2,0.2222651261781696,1.2,maintain,309795,72,0.0891710326514711
CA,BROAD,kw-4w-c9e0ea,CA-Campaign-439E42,0.4,0.2935599159074982,0.4,maintain,309412,24,0.1087961619561642
US,PHRASE,keyword-150448,US-Campaign-C5FF37,0.69,0.1604592968007602,0.2876117268501966,decrease,309201,492,0.0681048318571076
CA,BROAD,keyword-524eeb,CA-Campaign-768149,0.55,0.2935599159074982,0.41,decrease,308786,39,0.0827686694909223
CA,BROAD,keyword-52b337,CA-Campaign-5BECA9,0.6,0.2935599159074982,0.41,decrease,308500,22,0.0811931747415618
US,EXACT,keyword-984253,US-Campaign-2A2E6A,0.51,0.2222651261781696,0.51,maintain,308437,289,0.1110100220662467
UK,PHRASE,kw-3w-ad8164,UK-Campaign-CC03A3,0.24,0.1614092953523238,0.23,decrease,308184,34,0.1597043215528761
US,EXACT,keyword-e57247,US-Campaign-C57F26,0.71,0.2222651261781696,0.71,maintain,307841,199,0.1956753579523856
CA,BROAD,keyword-fd279f,CA-Campaign-A88C0A,0.55,0.2935599159074982,0.41,decrease,307811,15,0.0661055255629556
CA,BROAD,keyword-edd3d5,CA-Campaign-74B88D,0.63,0.2935599159074982,0.41,decrease,307747,10,0.1026287876616116
IT,PHRASE,kw-3w-3e0559,IT-Campaign-232256,0.25,0.112657200811359,0.2088771186440677,decrease,307367,196,0.0657120131519793
US,BROAD,keyword-a5df10,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,307201,160,0.0288048124560197
DE,BROAD,keyword-8b1395,DE-Campaign-B2CF4B,0.27,0.184690067214339,0.2288114104595879,decrease,306505,9,0.075969694182896
CA,BROAD,kw-3w-8514fc,CA-Campaign-BE6F22,0.45,0.2935599159074982,0.41,decrease,305280,11,0.0619528476671333
DE,PHRASE,keyword-63c91a,DE-Campaign-BDCA72,0.26,0.0757186081694402,0.259519014177819,decrease,303285,2,0.1721379493477611
DE,BROAD,keyword-2dbe9d,DE-Campaign-336D54,0.45,0.184690067214339,0.2288114104595879,decrease,303147,17,0.1854292405091344
US,BROAD,kw-3w-6ca14d,US-Campaign-463C45,0.11,0.1107136970496126,0.1107136970496126,increase,303076,177,0.0467353247588649
FR,BROAD,kw-4w-a59bd0,FR-Campaign-3A1289,0.22,0.26,0.25,increase,302887,1,0.4902550529355149
US,BROAD,keyword-1575a1,US-Campaign-CF092C,0.9,0.1107136970496126,0.2801420838971583,decrease,302054,153,0.1566273832433478
US,BROAD,kw-4w-d8af20,US-Campaign-1CCBA0,1.15,0.1107136970496126,0.2801420838971583,decrease,301973,247,0.1778804390153307
IT,BROAD,kw-3w-f906df,IT-Campaign-56782C,0.3,0.1387337278106508,0.1706684491978609,decrease,301921,231,0.0622287608404998
US,BROAD,kw-3w-d58649,US-Campaign-925F95,0.5,0.1107136970496126,0.2801420838971583,decrease,301813,147,0.0893848876995891
US,PHRASE,keyword-150448,US-Campaign-FF7A88,0.71,0.1604592968007602,0.2876117268501966,decrease,301652,347,0.0439142757418228
CA,BROAD,keyword-841096,CA-Campaign-780A69,0.6,0.2935599159074982,0.41,decrease,301569,4,0.5801543769079943
US,PHRASE,keyword-f2ad70,US-Campaign-C5A560,0.61,0.1604592968007602,0.2876117268501966,decrease,301531,69,0.1824213388862394
